AREA,SUB AREA,AGE GROUP,SEASON,WEEK,THRESHOLD,BASELINE,PERCENT P&I,PERCENT PIC,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,NUM COVID-19 DEATHS,TOTAL PIC,TOTAL DEATHS,PERCENT COMPLETE
Region,Region 7,All,2015-16,24,6.9,6.1,5.1,5.1,0,124,0,124,"2,425",95%
Region,Region 7,All,2015-16,25,6.7,6,5.1,5.1,0,121,0,121,"2,383",93.4%
Region,Region 7,All,2015-16,26,6.6,5.9,6.2,6.2,1,150,0,151,"2,418",94.7%
Region,Region 7,All,2015-16,27,6.5,5.8,5.5,5.5,0,131,0,131,"2,367",92.8%
Region,Region 7,All,2015-16,28,6.4,5.7,5.5,5.5,0,131,0,131,"2,361",92.5%
Region,Region 7,All,2015-16,29,6.3,5.6,4.9,4.9,1,112,0,113,"2,328",91.2%
Region,Region 7,All,2015-16,30,6.2,5.5,5.4,5.4,0,131,0,131,"2,422",94.9%
Region,Region 7,All,2015-16,31,6.2,5.5,6.2,6.2,0,144,0,144,"2,308",90.4%
Region,Region 7,All,2015-16,32,6.2,5.4,5.4,5.4,0,137,0,137,"2,525",98.9%
Region,Region 7,All,2015-16,33,6.1,5.4,5.7,5.7,0,140,0,140,"2,463",96.5%
Region,Region 7,All,2015-16,34,6.1,5.4,4.8,4.8,0,117,0,117,"2,426",95.1%
Region,Region 7,All,2015-16,35,6.2,5.4,6.4,6.4,0,155,0,155,"2,439",95.6%
Region,Region 7,All,2015-16,36,6.2,5.5,4.8,4.8,0,116,0,116,"2,393",93.8%
Region,Region 7,All,2015-16,37,6.2,5.5,6.3,6.3,1,152,0,153,"2,416",94.7%
Region,Region 7,All,2015-16,38,6.3,5.6,6.9,6.9,0,163,0,163,"2,351",92.1%
Region,Region 7,All,2015-16,39,6.4,5.6,6.6,6.6,1,159,0,160,"2,414",94.6%
Region,Region 8,All,2015-16,40,6.6,5.8,6.2,6.2,1,92,0,93,"1,505",93.9%
Region,Region 8,All,2015-16,41,6.7,5.9,5.7,5.7,1,87,0,88,"1,556",97.1%
Region,Region 8,All,2015-16,42,6.9,6.1,6.6,6.6,1,101,0,102,"1,536",95.8%
Region,Region 8,All,2015-16,43,7,6.2,5.3,5.3,2,80,0,82,"1,550",96.7%
Region,Region 8,All,2015-16,44,7.2,6.4,6.4,6.4,0,102,0,102,"1,602",99.9%
Region,Region 8,All,2015-16,45,7.3,6.6,6.6,6.6,1,104,0,105,"1,585",98.9%
Region,Region 8,All,2015-16,46,7.5,6.7,5.2,5.2,0,83,0,83,"1,591",99.2%
Region,Region 8,All,2015-16,47,7.7,6.9,6.2,6.2,0,95,0,95,"1,539",96%
Region,Region 8,All,2015-16,48,7.9,7.1,6.3,6.3,0,100,0,100,"1,597",99.6%
Region,Region 8,All,2015-16,49,8,7.2,6.7,6.7,1,116,0,117,"1,751",> 100%
Region,Region 8,All,2015-16,50,8.2,7.4,6.9,6.9,0,110,0,110,"1,591",99.2%
Region,Region 8,All,2015-16,51,8.3,7.5,5.9,5.9,1,92,0,93,"1,589",99.1%
Region,Region 8,All,2015-16,52,8.4,7.7,7.9,7.9,1,129,0,130,"1,643",> 100%
Region,Region 8,All,2015-16,1,8.5,7.8,7.5,7.5,2,124,0,126,"1,677",> 100%
Region,Region 8,All,2015-16,2,8.6,7.9,8.9,8.9,2,148,0,150,"1,687",> 100%
Region,Region 8,All,2015-16,3,8.7,7.9,7.8,7.8,1,124,0,125,"1,610",> 100%
Region,Region 8,All,2015-16,4,8.8,8,7.1,7.1,2,120,0,122,"1,719",> 100%
Region,Region 8,All,2015-16,5,8.8,8,7.2,7.2,2,115,0,117,"1,628",> 100%
Region,Region 8,All,2015-16,6,8.8,8.1,7.4,7.4,2,124,0,126,"1,695",> 100%
Region,Region 8,All,2015-16,7,8.8,8,6.4,6.4,6,103,0,109,"1,692",> 100%
Region,Region 8,All,2015-16,8,8.8,8,8.1,8.1,6,132,0,138,"1,706",> 100%
Region,Region 8,All,2015-16,9,8.7,8,9,9,15,132,0,147,"1,625",> 100%
Region,Region 8,All,2015-16,10,8.7,7.9,7.9,7.9,14,121,0,135,"1,716",> 100%
Region,Region 8,All,2015-16,11,8.6,7.8,9,9,13,137,0,150,"1,658",> 100%
Region,Region 8,All,2015-16,12,8.5,7.7,8.5,8.5,13,142,0,155,"1,830",> 100%
Region,Region 8,All,2015-16,13,8.4,7.6,7.4,7.4,12,114,0,126,"1,714",> 100%
Region,Region 8,All,2015-16,14,8.2,7.5,8.5,8.5,20,124,0,144,"1,693",> 100%
Region,Region 8,All,2015-16,15,8.1,7.3,7.3,7.3,17,103,0,120,"1,653",> 100%
Region,Region 8,All,2015-16,16,7.9,7.1,6.9,6.9,6,108,0,114,"1,648",> 100%
Region,Region 8,All,2015-16,17,7.7,7,6.9,6.9,6,102,0,108,"1,554",96.9%
Region,Region 8,All,2015-16,18,7.6,6.8,6.5,6.5,6,101,0,107,"1,653",> 100%
Region,Region 8,All,2015-16,19,7.4,6.6,5.8,5.8,6,88,0,94,"1,627",> 100%
Region,Region 8,All,2015-16,20,7.2,6.4,6.1,6.1,4,95,0,99,"1,621",> 100%
Region,Region 8,All,2015-16,21,7,6.3,6.3,6.3,1,96,0,97,"1,542",96.2%
Region,Region 8,All,2015-16,22,6.8,6.1,5.7,5.7,0,87,0,87,"1,528",95.3%
Region,Region 8,All,2015-16,23,6.7,5.9,5.3,5.3,0,84,0,84,"1,584",98.8%
Region,Region 8,All,2015-16,24,6.5,5.8,5.9,5.9,0,92,0,92,"1,566",97.7%
Region,Region 8,All,2015-16,25,6.4,5.6,6,6,0,92,0,92,"1,529",95.4%
Region,Region 8,All,2015-16,26,6.2,5.5,6,6,0,91,0,91,"1,520",94.8%
Region,Region 8,All,2015-16,27,6.1,5.3,4.8,4.8,0,72,0,72,"1,485",92.6%
Region,Region 8,All,2015-16,28,6,5.2,6,6,0,97,0,97,"1,604",> 100%
Region,Region 8,All,2015-16,29,5.9,5.1,4.9,4.9,1,75,0,76,"1,551",96.7%
Region,Region 8,All,2015-16,30,5.8,5.1,5.7,5.7,0,88,0,88,"1,545",96.4%
Region,Region 8,All,2015-16,31,5.8,5,5.7,5.7,0,88,0,88,"1,555",97%
Region,Region 8,All,2015-16,32,5.7,5,4.6,4.6,0,67,0,67,"1,458",90.9%
Region,Region 8,All,2015-16,33,5.7,5,4.4,4.4,0,64,0,64,"1,456",90.8%
Region,Region 8,All,2015-16,34,5.7,5,3.5,3.5,0,55,0,55,"1,556",97.1%
Region,Region 8,All,2015-16,35,5.8,5,5.2,5.2,0,78,0,78,"1,514",94.4%
Region,Region 8,All,2015-16,36,5.8,5.1,5.2,5.2,0,78,0,78,"1,510",94.2%
Region,Region 8,All,2015-16,37,5.9,5.1,5.2,5.2,0,76,0,76,"1,471",91.8%
Region,Region 8,All,2015-16,38,6,5.2,6.1,6.1,1,92,0,93,"1,518",94.7%
Region,Region 8,All,2015-16,39,6.1,5.3,7.2,7.2,0,107,0,107,"1,482",92.4%
Region,Region 9,All,2015-16,40,7.2,6.6,7.2,7.2,1,460,0,461,"6,418",94.9%
Region,Region 9,All,2015-16,41,7.3,6.8,6.5,6.5,0,417,0,417,"6,410",94.8%
Region,Region 9,All,2015-16,42,7.5,6.9,6.8,6.8,3,410,0,413,"6,111",90.4%
Region,Region 9,All,2015-16,43,7.6,7,6.8,6.8,2,420,0,422,"6,194",91.6%
Region,Region 9,All,2015-16,44,7.7,7.2,7.2,7.2,4,456,0,460,"6,405",94.7%
Region,Region 9,All,2015-16,45,7.9,7.3,7.1,7.1,2,480,0,482,"6,801",> 100%
Region,Region 9,All,2015-16,46,8,7.5,7.2,7.2,1,499,0,500,"6,947",> 100%
Region,Region 9,All,2015-16,47,8.2,7.6,8,8,2,541,0,543,"6,753",99.8%
Region,Region 9,All,2015-16,48,8.3,7.8,7.8,7.8,3,538,0,541,"6,895",> 100%
Region,Region 9,All,2015-16,49,8.5,7.9,7.6,7.6,4,539,0,543,"7,134",> 100%
Region,Region 9,All,2015-16,50,8.6,8.1,7.4,7.4,7,518,0,525,"7,049",> 100%
Region,Region 9,All,2015-16,51,8.7,8.2,7.7,7.7,4,544,0,548,"7,102",> 100%
Region,Region 9,All,2015-16,52,8.9,8.3,8.8,8.8,7,636,0,643,"7,330",> 100%
Region,Region 9,All,2015-16,1,9,8.4,8.5,8.5,8,634,0,642,"7,594",> 100%
Region,Region 9,All,2015-16,2,9.1,8.5,8.9,8.9,6,654,0,660,"7,450",> 100%
Region,Region 9,All,2015-16,3,9.1,8.6,9.3,9.3,12,655,0,667,"7,206",> 100%
Region,Region 9,All,2015-16,4,9.2,8.6,8.5,8.5,14,582,0,596,"7,040",> 100%
Region,Region 9,All,2015-16,5,9.2,8.7,8.3,8.3,19,582,0,601,"7,271",> 100%
Region,Region 9,All,2015-16,6,9.3,8.7,8.7,8.7,36,621,0,657,"7,543",> 100%
Region,Region 9,All,2015-16,7,9.3,8.7,9.6,9.6,51,677,0,728,"7,548",> 100%
Region,Region 9,All,2015-16,8,9.2,8.7,10.2,10.2,53,703,0,756,"7,444",> 100%
Region,Region 9,All,2015-16,9,9.2,8.7,10.3,10.3,63,704,0,767,"7,439",> 100%
Region,Region 9,All,2015-16,10,9.2,8.6,10,10,57,667,0,724,"7,219",> 100%
Region,Region 9,All,2015-16,11,9.1,8.5,9.4,9.4,47,645,0,692,"7,398",> 100%
Region,Region 9,All,2015-16,12,9,8.5,9,9,32,610,0,642,"7,103",> 100%
Region,Region 9,All,2015-16,13,8.9,8.4,8.4,8.4,29,557,0,586,"7,000",> 100%
Region,Region 9,All,2015-16,14,8.8,8.2,8.2,8.2,21,555,0,576,"7,009",> 100%
Region,Region 9,All,2015-16,15,8.7,8.1,8.2,8.2,21,540,0,561,"6,860",> 100%
Region,Region 9,All,2015-16,16,8.5,8,7.7,7.7,13,503,0,516,"6,667",98.6%
Region,Region 9,All,2015-16,17,8.4,7.8,7.2,7.2,9,471,0,480,"6,636",98.1%
Region,Region 9,All,2015-16,18,8.2,7.7,7.6,7.6,5,496,0,501,"6,583",97.3%
Region,Region 9,All,2015-16,19,8.1,7.5,7,7,5,450,0,455,"6,534",96.6%
Region,Region 9,All,2015-16,20,7.9,7.4,7.5,7.5,5,478,0,483,"6,406",94.7%
Region,Region 9,All,2015-16,21,7.8,7.2,7,7,7,432,0,439,"6,314",93.4%
Region,Region 9,All,2015-16,22,7.6,7.1,6.3,6.3,3,405,0,408,"6,498",96.1%
Region,Region 9,All,2015-16,23,7.5,6.9,7,7,5,435,0,440,"6,313",93.3%
Region,Region 9,All,2015-16,24,7.3,6.8,6.1,6.1,4,376,0,380,"6,200",91.7%
Region,Region 9,All,2015-16,25,7.2,6.7,5.8,5.8,3,377,0,380,"6,504",96.2%
Region,Region 9,All,2015-16,26,7.1,6.5,6.4,6.4,2,415,0,417,"6,562",97%
Region,Region 9,All,2015-16,27,7,6.4,5.9,5.9,3,364,0,367,"6,227",92.1%
Region,Region 9,All,2015-16,28,6.9,6.3,6.6,6.6,2,408,0,410,"6,246",92.3%
Region,Region 9,All,2015-16,29,6.8,6.2,6.6,6.6,0,423,0,423,"6,366",94.1%
Region,Region 9,All,2015-16,30,6.7,6.2,6.4,6.4,1,412,0,413,"6,448",95.3%
Region,Region 9,All,2015-16,31,6.7,6.1,6.6,6.6,0,421,0,421,"6,385",94.4%
Region,Region 9,All,2015-16,32,6.7,6.1,6.2,6.2,0,383,0,383,"6,187",91.5%
Region,Region 9,All,2015-16,33,6.6,6.1,6.5,6.5,1,406,0,407,"6,271",92.7%
Region,Region 9,All,2015-16,34,6.6,6.1,7.1,7.1,0,453,0,453,"6,382",94.4%
Region,Region 9,All,2015-16,35,6.7,6.1,5.9,5.9,2,374,0,376,"6,365",94.1%
Region,Region 9,All,2015-16,36,6.7,6.2,6.9,6.9,0,436,0,436,"6,359",94%
Region,Region 9,All,2015-16,37,6.8,6.2,6.6,6.6,1,417,0,418,"6,300",93.1%
Region,Region 9,All,2015-16,38,6.8,6.3,6.4,6.4,2,412,0,414,"6,490",96%
Region,Region 9,All,2015-16,39,6.9,6.4,6.1,6.1,1,392,0,393,"6,432",95.1%
Region,Region 10,All,2015-16,40,6.1,5.4,5.6,5.6,1,111,0,112,"1,994",95.5%
Region,Region 10,All,2015-16,41,6.2,5.6,6.1,6.1,1,117,0,118,"1,936",92.7%
Region,Region 10,All,2015-16,42,6.4,5.7,6.4,6.4,0,127,0,127,"1,997",95.7%
Region,Region 10,All,2015-16,43,6.5,5.8,6,6,1,121,0,122,"2,025",97%
Region,Region 10,All,2015-16,44,6.6,6,6.5,6.5,1,128,0,129,"1,991",95.4%
Region,Region 10,All,2015-16,45,6.8,6.1,6.3,6.3,0,132,0,132,"2,101",> 100%
Region,Region 10,All,2015-16,46,6.9,6.3,5.6,5.6,1,113,0,114,"2,046",98%
Region,Region 10,All,2015-16,47,7.1,6.4,5.5,5.5,1,117,0,118,"2,142",> 100%
Region,Region 10,All,2015-16,48,7.3,6.6,7.1,7.1,0,157,0,157,"2,215",> 100%
Region,Region 10,All,2015-16,49,7.4,6.7,5.6,5.6,1,124,0,125,"2,217",> 100%
Region,Region 10,All,2015-16,50,7.5,6.9,5.9,5.9,1,121,0,122,"2,061",98.7%
Region,Region 10,All,2015-16,51,7.7,7,7.1,7.1,0,150,0,150,"2,108",> 100%
Region,Region 10,All,2015-16,52,7.8,7.1,6.6,6.6,0,140,0,140,"2,121",> 100%
Region,Region 10,All,2015-16,1,7.9,7.2,6.7,6.7,5,144,0,149,"2,231",> 100%
Region,Region 10,All,2015-16,2,8,7.3,6.8,6.8,4,138,0,142,"2,094",> 100%
Region,Region 10,All,2015-16,3,8.1,7.4,6.2,6.2,5,133,0,138,"2,228",> 100%
Region,Region 10,All,2015-16,4,8.1,7.5,6.3,6.3,5,129,0,134,"2,143",> 100%
Region,Region 10,All,2015-16,5,8.2,7.5,5.4,5.4,2,114,0,116,"2,165",> 100%
Region,Region 10,All,2015-16,6,8.2,7.6,6.2,6.2,7,125,0,132,"2,126",> 100%
Region,Region 10,All,2015-16,7,8.2,7.6,6.1,6.1,5,125,0,130,"2,126",> 100%
Region,Region 10,All,2015-16,8,8.2,7.5,7.9,7.9,16,155,0,171,"2,176",> 100%
Region,Region 10,All,2015-16,9,8.2,7.5,6.8,6.8,15,135,0,150,"2,192",> 100%
Region,Region 10,All,2015-16,10,8.1,7.5,7.5,7.5,10,157,0,167,"2,229",> 100%
Region,Region 10,All,2015-16,11,8.1,7.4,6.8,6.8,19,130,0,149,"2,203",> 100%
Region,Region 10,All,2015-16,12,8,7.3,7.5,7.5,15,148,0,163,"2,186",> 100%
Region,Region 10,All,2015-16,13,7.9,7.2,8,8,18,152,0,170,"2,128",> 100%
Region,Region 10,All,2015-16,14,7.8,7.1,7.9,7.9,17,148,0,165,"2,093",> 100%
Region,Region 10,All,2015-16,15,7.6,7,8,8,16,153,0,169,"2,120",> 100%
Region,Region 10,All,2015-16,16,7.5,6.8,7.3,7.3,9,149,0,158,"2,155",> 100%
Region,Region 10,All,2015-16,17,7.3,6.7,7.4,7.4,9,135,0,144,"1,950",93.4%
Region,Region 10,All,2015-16,18,7.2,6.5,6.2,6.2,4,130,0,134,"2,147",> 100%
Region,Region 10,All,2015-16,19,7,6.4,5.3,5.3,3,103,0,106,"2,011",96.3%
Region,Region 10,All,2015-16,20,6.9,6.2,5.5,5.5,0,112,0,112,"2,053",98.3%
Region,Region 10,All,2015-16,21,6.7,6.1,5.7,5.7,0,115,0,115,"2,007",96.1%
Region,Region 10,All,2015-16,22,6.5,5.9,5.6,5.6,0,116,0,116,"2,060",98.7%
Region,Region 10,All,2015-16,23,6.4,5.7,6.3,6.3,0,124,0,124,"1,970",94.4%
Region,Region 10,All,2015-16,24,6.2,5.6,5.2,5.2,1,101,0,102,"1,968",94.3%
Region,Region 10,All,2015-16,25,6.1,5.4,5.9,5.9,2,112,0,114,"1,933",92.6%
Region,Region 10,All,2015-16,26,6,5.3,4.4,4.4,0,89,0,89,"2,043",97.9%
Region,Region 10,All,2015-16,27,5.8,5.2,5.7,5.7,2,108,0,110,"1,945",93.2%
Region,Region 10,All,2015-16,28,5.7,5.1,4.8,4.8,3,92,0,95,"1,971",94.4%
Region,Region 10,All,2015-16,29,5.6,5,4.5,4.5,0,87,0,87,"1,933",92.6%
Region,Region 10,All,2015-16,30,5.6,4.9,5,5,0,103,0,103,"2,065",98.9%
Region,Region 10,All,2015-16,31,5.5,4.9,5.1,5.1,0,99,0,99,"1,935",92.7%
Region,Region 10,All,2015-16,32,5.5,4.8,5.6,5.6,0,106,0,106,"1,907",91.3%
Region,Region 10,All,2015-16,33,5.5,4.8,5.4,5.4,0,105,0,105,"1,961",93.9%
Region,Region 10,All,2015-16,34,5.5,4.8,4.9,4.9,2,89,0,91,"1,858",89%
Region,Region 10,All,2015-16,35,5.5,4.8,4.7,4.7,0,94,0,94,"2,002",95.9%
Region,Region 10,All,2015-16,36,5.5,4.9,5,5,0,95,0,95,"1,901",91.1%
Region,Region 10,All,2015-16,37,5.6,4.9,5.4,5.4,0,107,0,107,"1,983",95%
Region,Region 10,All,2015-16,38,5.6,5,4.7,4.7,0,93,0,93,"1,971",94.4%
Region,Region 10,All,2015-16,39,5.7,5.1,4.5,4.5,0,91,0,91,"2,009",96.2%
Region,Region 1,All,2014-15,53,9,8.2,8.5,8.5,9,90,0,99,"1,171",46.8%
Region,Region 1,All,2014-15,1,9.1,8.3,10.2,10.2,32,259,0,291,"2,862",> 100%
Region,Region 1,All,2014-15,2,9.3,8.4,11.3,11.3,57,271,0,328,"2,908",> 100%
Region,Region 1,All,2014-15,3,9.4,8.5,11.3,11.3,47,284,0,331,"2,933",> 100%
Region,Region 1,All,2014-15,4,9.5,8.6,10.9,10.9,50,281,0,331,"3,045",> 100%
Region,Region 1,All,2014-15,5,9.5,8.7,12.4,12.4,66,317,0,383,"3,091",> 100%
Region,Region 1,All,2014-15,6,9.6,8.8,12.7,12.7,61,314,0,375,"2,951",> 100%
Region,Region 1,All,2014-15,7,9.6,8.8,10.1,10.1,41,248,0,289,"2,849",> 100%
Region,Region 1,All,2014-15,8,9.7,8.8,10.4,10.4,38,255,0,293,"2,804",> 100%
Region,Region 1,All,2014-15,9,9.5,8.8,11.1,11.1,31,271,0,302,"2,717",> 100%
Region,Region 1,All,2014-15,10,9.5,8.8,9.4,9.4,21,241,0,262,"2,782",> 100%
Region,Region 1,All,2014-15,11,9.5,8.7,7.9,7.9,15,196,0,211,"2,663",> 100%
Region,Region 1,All,2014-15,12,9.4,8.7,8.9,8.9,15,230,0,245,"2,755",> 100%
Region,Region 1,All,2014-15,13,9.4,8.6,8.9,8.9,16,220,0,236,"2,649",> 100%
Region,Region 1,All,2014-15,14,9.3,8.5,9.2,9.2,12,230,0,242,"2,627",> 100%
Region,Region 1,All,2014-15,15,9.2,8.5,9.7,9.7,15,242,0,257,"2,636",> 100%
Region,Region 1,All,2014-15,16,9.1,8.3,9.9,9.9,15,238,0,253,"2,548",> 100%
Region,Region 1,All,2014-15,17,9,8.2,8.8,8.8,14,209,0,223,"2,545",> 100%
Region,Region 1,All,2014-15,18,8.8,8.1,8,8,4,202,0,206,"2,564",> 100%
Region,Region 1,All,2014-15,19,8.7,7.9,7.6,7.6,1,186,0,187,"2,456",98.1%
Region,Region 1,All,2014-15,20,8.5,7.8,7.3,7.3,1,171,0,172,"2,353",94%
Region,Region 1,All,2014-15,21,8.4,7.6,7.4,7.4,1,177,0,178,"2,415",96.5%
Region,Region 1,All,2014-15,22,8.2,7.5,6.8,6.8,1,155,0,156,"2,279",91%
Region,Region 1,All,2014-15,23,8.1,7.3,6.1,6.1,0,146,0,146,"2,376",94.9%
Region,Region 1,All,2014-15,24,7.9,7.2,7.2,7.2,0,165,0,165,"2,287",91.3%
Region,Region 1,All,2014-15,25,7.8,7,8.5,8.5,0,196,0,196,"2,309",92.2%
Region,Region 1,All,2014-15,26,7.6,6.9,7.6,7.6,1,179,0,180,"2,357",94.1%
Region,Region 1,All,2014-15,27,7.5,6.8,7.1,7.1,1,172,0,173,"2,436",97.3%
Region,Region 1,All,2014-15,28,7.4,6.6,6.9,6.9,0,161,0,161,"2,321",92.7%
Region,Region 1,All,2014-15,29,7.3,6.5,7.1,7.1,0,163,0,163,"2,311",92.3%
Region,Region 1,All,2014-15,30,7.2,6.4,5.8,5.8,0,133,0,133,"2,294",91.6%
Region,Region 1,All,2014-15,31,7.1,6.3,6.6,6.6,0,146,0,146,"2,228",89%
Region,Region 1,All,2014-15,32,7,6.3,6.9,6.9,0,153,0,153,"2,212",88.3%
Region,Region 1,All,2014-15,33,7,6.2,6.4,6.4,1,143,0,144,"2,240",89.5%
Region,Region 1,All,2014-15,34,6.9,6.2,6.8,6.8,0,152,0,152,"2,250",89.9%
Region,Region 1,All,2014-15,35,6.9,6.2,6.5,6.5,0,145,0,145,"2,243",89.6%
Region,Region 1,All,2014-15,36,6.9,6.2,6.4,6.4,0,147,0,147,"2,300",91.9%
Region,Region 1,All,2014-15,37,6.9,6.2,5.9,5.9,0,135,0,135,"2,293",91.6%
Region,Region 1,All,2014-15,38,7,6.2,7.2,7.2,0,166,0,166,"2,308",92.2%
Region,Region 1,All,2014-15,39,7,6.3,6.5,6.5,0,153,0,153,"2,363",94.4%
Region,Region 2,All,2014-15,53,8.4,7.9,10.5,10.5,31,190,0,221,"2,114",48.6%
Region,Region 2,All,2014-15,1,8.5,8,10.5,10.5,59,482,0,541,"5,172",> 100%
Region,Region 2,All,2014-15,2,8.6,8,10.9,10.9,69,495,0,564,"5,174",> 100%
Region,Region 2,All,2014-15,3,8.7,8.1,10.8,10.8,67,484,0,551,"5,121",> 100%
Region,Region 2,All,2014-15,4,8.7,8.2,10.1,10.1,57,451,0,508,"5,041",> 100%
Region,Region 2,All,2014-15,5,8.8,8.2,9.7,9.7,48,442,0,490,"5,035",> 100%
Region,Region 2,All,2014-15,6,8.8,8.2,9.1,9.1,51,403,0,454,"4,965",> 100%
Region,Region 2,All,2014-15,7,8.8,8.3,9.5,9.5,26,448,0,474,"5,007",> 100%
Region,Region 2,All,2014-15,8,8.8,8.3,9.9,9.9,23,458,0,481,"4,857",> 100%
Region,Region 2,All,2014-15,9,8.8,8.3,8.9,8.9,22,412,0,434,"4,850",> 100%
Region,Region 2,All,2014-15,10,8.8,8.3,8.6,8.6,13,390,0,403,"4,711",> 100%
Region,Region 2,All,2014-15,11,8.7,8.2,8.7,8.7,12,393,0,405,"4,650",> 100%
Region,Region 2,All,2014-15,12,8.7,8.1,7.4,7.4,15,318,0,333,"4,507",> 100%
Region,Region 2,All,2014-15,13,8.6,8.1,7.8,7.8,10,347,0,357,"4,566",> 100%
Region,Region 2,All,2014-15,14,8.5,8,8.1,8.1,8,358,0,366,"4,529",> 100%
Region,Region 2,All,2014-15,15,8.4,7.9,7.7,7.7,8,337,0,345,"4,468",> 100%
Region,Region 2,All,2014-15,16,8.3,7.8,8.2,8.2,5,343,0,348,"4,246",97.6%
Region,Region 2,All,2014-15,17,8.2,7.7,7.3,7.3,2,313,0,315,"4,320",99.3%
Region,Region 2,All,2014-15,18,8.1,7.5,7.6,7.6,4,316,0,320,"4,226",97.2%
Region,Region 2,All,2014-15,19,7.9,7.4,7.6,7.6,4,315,0,319,"4,224",97.1%
Region,Region 2,All,2014-15,20,7.8,7.3,7.7,7.7,3,305,0,308,"4,017",92.3%
Region,Region 2,All,2014-15,21,7.7,7.2,7.4,7.4,0,306,0,306,"4,159",95.6%
Region,Region 2,All,2014-15,22,7.6,7.1,7.6,7.6,2,312,0,314,"4,127",94.9%
Region,Region 2,All,2014-15,23,7.5,6.9,6.7,6.7,3,276,0,279,"4,163",95.7%
Region,Region 2,All,2014-15,24,7.3,6.8,7.6,7.6,0,298,0,298,"3,927",90.3%
Region,Region 2,All,2014-15,25,7.2,6.7,8.1,8.1,2,322,0,324,"3,992",91.8%
Region,Region 2,All,2014-15,26,7.1,6.6,7,7,0,282,0,282,"4,026",92.6%
Region,Region 2,All,2014-15,27,7,6.5,6.9,6.9,2,275,0,277,"4,042",92.9%
Region,Region 2,All,2014-15,28,7,6.5,6.6,6.6,0,266,0,266,"4,038",92.8%
Region,Region 2,All,2014-15,29,6.9,6.4,6.7,6.7,0,270,0,270,"4,023",92.5%
Region,Region 2,All,2014-15,30,6.9,6.3,6.9,6.9,0,278,0,278,"4,013",92.3%
Region,Region 2,All,2014-15,31,6.8,6.3,6.5,6.5,0,260,0,260,"3,982",91.5%
Region,Region 2,All,2014-15,32,6.8,6.3,6.7,6.7,0,268,0,268,"4,018",92.4%
Region,Region 2,All,2014-15,33,6.8,6.3,6.8,6.8,0,271,0,271,"3,989",91.7%
Region,Region 2,All,2014-15,34,6.8,6.3,6.6,6.6,1,258,0,259,"3,917",90%
Region,Region 2,All,2014-15,35,6.8,6.3,6.6,6.6,0,270,0,270,"4,076",93.7%
Region,Region 2,All,2014-15,36,6.8,6.3,6.3,6.3,0,254,0,254,"4,033",92.7%
Region,Region 2,All,2014-15,37,6.9,6.4,5.9,5.9,0,233,0,233,"3,948",90.8%
Region,Region 2,All,2014-15,38,6.9,6.4,6.8,6.8,0,274,0,274,"4,005",92.1%
Region,Region 2,All,2014-15,39,7,6.5,7.1,7.1,0,278,0,278,"3,926",90.3%
Region,Region 3,All,2014-15,53,7.9,7.3,11.3,11.3,63,257,0,320,"2,821",51.7%
Region,Region 3,All,2014-15,1,8,7.4,11.6,11.6,180,593,0,773,"6,675",> 100%
Region,Region 3,All,2014-15,2,8.1,7.5,11.4,11.4,153,610,0,763,"6,667",> 100%
Region,Region 3,All,2014-15,3,8.2,7.6,10.9,10.9,115,581,0,696,"6,366",> 100%
Region,Region 3,All,2014-15,4,8.2,7.6,9.8,9.8,79,516,0,595,"6,051",> 100%
Region,Region 3,All,2014-15,5,8.3,7.6,9,9,58,486,0,544,"6,048",> 100%
Region,Region 3,All,2014-15,6,8.3,7.7,8.7,8.7,47,481,0,528,"6,074",> 100%
Region,Region 3,All,2014-15,7,8.3,7.7,7.8,7.8,31,447,0,478,"6,131",> 100%
Region,Region 3,All,2014-15,8,8.3,7.7,8.1,8.1,19,468,0,487,"6,020",> 100%
Region,Region 3,All,2014-15,9,8.2,7.7,8.3,8.3,11,482,0,493,"5,939",> 100%
Region,Region 3,All,2014-15,10,8.2,7.6,7.7,7.7,18,429,0,447,"5,811",> 100%
Region,Region 3,All,2014-15,11,8.1,7.6,7.1,7.1,9,389,0,398,"5,602",> 100%
Region,Region 3,All,2014-15,12,8.1,7.5,7.1,7.1,11,393,0,404,"5,668",> 100%
Region,Region 3,All,2014-15,13,8,7.4,6.8,6.8,6,375,0,381,"5,586",> 100%
Region,Region 3,All,2014-15,14,7.9,7.3,6.5,6.5,12,347,0,359,"5,538",> 100%
Region,Region 3,All,2014-15,15,7.8,7.2,7.1,7.1,7,383,0,390,"5,512",> 100%
Region,Region 3,All,2014-15,16,7.7,7.1,7.2,7.2,3,375,0,378,"5,283",96.8%
Region,Region 3,All,2014-15,17,7.6,7,6.5,6.5,2,347,0,349,"5,364",98.2%
Region,Region 3,All,2014-15,18,7.5,6.9,6.7,6.7,1,355,0,356,"5,333",97.7%
Region,Region 3,All,2014-15,19,7.3,6.8,6.4,6.4,3,331,0,334,"5,208",95.4%
Region,Region 3,All,2014-15,20,7.2,6.6,5.9,5.9,0,293,0,293,"4,995",91.5%
Region,Region 3,All,2014-15,21,7.1,6.5,7,7,1,362,0,363,"5,196",95.2%
Region,Region 3,All,2014-15,22,6.9,6.4,5.8,5.8,0,289,0,289,"4,951",90.7%
